title,journal,year,volume,issue,theory,quant,hypo_testing,hypo_explicit,table,hypo,var,coef,se,t-value,z-value,OR,95% CI (lb),95% CI (ub),99.9% CI (lb),99.9% CI (ub),test,test_type,should_be_test_type,note
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,Race (White) ,,,,,0.66,,,0.57,0.76,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,PCRA Total,,,,,1.29,,,1.27,1.32,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,Race (White) ,,,,,0.83,,,0.69,1.01,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,PCRA Total,,,,,1.29,,,1.26,1.32,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,Race (White) ,,,,,0.78,,,0.48,1.26,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,PCRA Total,,,,,1.29,,,1.25,1.33,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,3,1,Race _ PCRA Total ,,,,,1.01,,,0.96,1.06,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Criminal History    ,,,,,1.03,,,0.97,1.1,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Employment,,,,,1.05,,,0.96,1.16,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1, Drugs/Alcohol,,,,,1.29,,,1.1,1.51,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Social Networks,,,,,1.01,,,1.02,1.28,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Attitudes,,,,,1.12,,,0.94,1.47,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Criminal History    ,,,,,1.03,,,0.94,1.14,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Employment,,,,,0.99,,,0.86,1.15,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1, Drugs/Alcohol,,,,,1.05,,,0.82,1.33,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Social Networks,,,,,1.06,,,0.89,1.25,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Attitudes,,,,,1.08,,,0.49,1.47,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Criminal History    ,,,,,0.91,,,0.79,1.05,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Employment,,,,,0.83,,,0.72,0.94,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1, Drugs/Alcohol,,,,,0.69,,,0.61,0.8,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Social Networks,,,,,0.74,,,0.65,0.84,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Attitudes,,,,,0.74,,,0.65,0.85,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Criminal History    ,,,,,0.84,,,0.7,1.02,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Employment,,,,,0.76,,,0.62,0.92,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1, Drugs/Alcohol,,,,,0.64,,,0.53,0.77,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Social Networks,,,,,0.67,,,0.56,0.82,logistic regression,0,2,
"RISK, RACE, AND RECIDIVISM: PREDICTIVE BIAS AND DISPARATE IMPACT ",crim,2016,54,4,0,1,1,1,5,1,Attitudes,,,,,0.68,,,0.56,0.82,logistic regression,0,2,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Arrest,-0.55,0.23,,,,,,,,logistic regression,2,1,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,0,Propensity score,-3.04,0.99,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Arrest,-0.37,0.24,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,GPA,1.4,0.24,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,0,Propensity score,-2.46,0.81,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Arrest,-0.35,0.23,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Advanced coursework,2.18,0.28,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,0,Propensity score,-2.54,0.85,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Arrest,-0.51,0.24,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,College entrance exam,1.25,0.27,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,0,Propensity score,-2.76,0.89,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Arrest,-0.54,0.23,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Suspension,-0.5,0.46,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,0,Propensity score,-2.91,0.84,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Arrest,-0.23,0.25,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,GPA,1.11,0.25,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Advanced coursework,1.7,0.32,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,College entrance exam,0.65,0.34,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,1,Suspension,-0.1,0.46,,,,,,,,logistic regression,2,,
THE IMPLICATIONS OF ARREST FOR COLLEGE ENROLLMENT: AN ANALYSIS OF LONG-TERM EFFECTS AND MEDIATING MECHANISMS ,crim,2016,54,4,0,1,1,1,1,0,Propensity score,-2.04,0.83,,,,,,,,logistic regression,2,,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,2,1,Structural disadvantage ,0.18,0.06,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,2,0,Neighborhood violence rate ,0.66,0.27,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,2,0,Neighborhood stability ,-0.1,0.09,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,2,0,Neighborhood collective efficacy ,-0.2,0.07,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,Structural disadvantage ,0.1,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Family SES,0.03,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Single caregiver ,-0.04,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Male (1 = male),0.31,0.11,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Violent offending,0.73,0.23,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Prior arrest,0.66,0.26,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Prior criminal justice contact ,0.73,0.31,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Perceived societal discrimination ,0.48,0.11,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,South (1 = south),0.05,0.3,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Urban (1 = urban) ,0.56,0.22,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood violence rate ,0.12,0.03,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood stability ,0.02,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood collective efficacy ,-0.14,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,Structural disadvantage ,0.04,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,Moral and legal cynicism ,0.23,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Family SES,0.03,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Single caregiver ,-0.04,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Male (1 = male),0.28,0.1,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Violent offending,0.7,0.23,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Prior arrest,0.65,0.26,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Prior criminal justice contact ,0.72,0.31,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Perceived societal discrimination ,0.46,0.11,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,South (1 = south),0.04,0.3,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Urban (1 = urban) ,0.54,0.22,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood violence rate ,0.08,0.03,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood stability ,0.02,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood collective efficacy ,-0.12,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,Structural disadvantage ,0.04,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,Moral and legal cynicism ,0.17,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,RespondentÍs negative police interactions ,0.84,0.17,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,1,ParentÍs negative police interactions ,0.52,0.17,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Family SES,0.03,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Single caregiver ,-0.04,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Male (1 = male),0.28,0.1,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Violent offending,0.67,0.23,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Prior arrest,0.64,0.26,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Prior criminal justice contact ,0.7,0.31,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Perceived societal discrimination ,0.46,0.11,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,South (1 = south),0.04,0.3,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Urban (1 = urban) ,0.53,0.22,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood violence rate ,0.07,0.03,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood stability ,0.02,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,3,0,Neighborhood collective efficacy ,-0.11,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,Moral and legal cynicism ,0.2,0.04,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,RespondentÍs negative police interactions ,0.7,0.17,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,ParentÍs negative police interactions ,0.52,0.17,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,Neighborhood legal cynicism _ respondentÍs negative police interactions ,0.26,0.07,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,Moral and legal cynicism ,0.16,0.05,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,RespondentÍs negative police interactions ,0.66,0.17,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,ParentÍs negative police interactions ,0.5,0.17,,,,,,,,multilevel model,0,2,
CYNICAL STREETS: NEIGHBORHOOD SOCIAL PROCESSES AND PERCEPTIONS OF CRIMINAL INJUSTICE ,crim,2016,54,3,0,1,1,1,4,1,Neighborhood legal cynicism _ parentÍs negative police interactions ,0.17,0.05,,,,,,,,multilevel model,0,2,
INDEFINITE PUNISHMENT AND THE CRIMINAL RECORD: STIGMA REPORTS AMONG EXPUNGEMENT-SEEKERS IN ILLINOIS ,crim,2016,54,3,0,0,,,,,,,,,,,,,,,,,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,0.01,0.003,,,,,,,,ordered logistic regression,2,1,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,0.014,0.003,,,,,,,,ordered logistic regression,2,1,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,0.002,0.003,,,,,,,,ordered logistic regression,2,1,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,-0.026,0.004,,,,,,,,ordered logistic regression,2,1,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,-0.003,0.003,,,,,,,,ordered logistic regression,2,1,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,-0.03,0.005,,,,,,,,OLS,2,1,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,0,Impulsivity,0.193,0.044,,,,,,,,ordered logistic regression,2,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,0,Impulsivity,0.136,0.044,,,,,,,,ordered logistic regression,2,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,0,Impulsivity,0.113,0.044,,,,,,,,ordered logistic regression,2,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,0,Impulsivity,-0.141,0.045,,,,,,,,ordered logistic regression,2,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,0,Impulsivity,-0.044,0.043,,,,,,,,ordered logistic regression,2,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,0,Impulsivity,-0.002,0.062,,,,,,,,OLS,2,,
"INCENTIVES FOR COLLECTIVE DEVIANCE: GROUP SIZE AND CHANGES IN PERCEIVED RISK, COST, AND REWARD ",crim,2016,54,3,0,1,1,1,2,1,Group Size ,0.013,0.003,,,,,,,,ordered logistic regression,2,1,
